"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28"
2353,"Synthesis_Sewers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers_Medium/Graphs/_carto_sewers_1_1.dgr",100,50,100,[0]
2354,"Synthesis_Slums_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Medium/Graphs/_carto_slums_1_1.dgr",100,50,100,[0]
2355,"Synthesis_SpiderForest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderForest_Medium/Graphs/_carto_spiderforest_1_1.tgr",85,40,100,[0]
2356,"Synthesis_SpiderThicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Medium/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100,[0]
2357,"Synthesis_SwampBog_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SwampBog_Medium/Graphs/_carto_swampbog_1_1.tgr",100,50,100,[0]
2358,"Synthesis_Thicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Thicket_Medium/Graphs/_carto_thicket_1_1.dgr",100,50,100,[0]
2359,"Synthesis_TippingPoint","Metadata/Terrain/Leagues/Synthesis/ShaperLab/Graphs/shaper_lab.dgr",100,50,100,[0]
2360,"Synthesis_AcidCave","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0]
2361,"Synthesis_Antiquary","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary/Graphs/_carto_antiquary_1_1.dgr",100,50,100,[0]
2362,"Synthesis_Antiquary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary_Medium/Graphs/_carto_antiquary_1_1.dgr",100,50,100,[0]
2363,"Synthesis_Antiquary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary_Small/Graphs/_carto_antiquary_1_1.dgr",100,50,100,[0]
2364,"Synthesis_ArachnidTomb","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100,[0]
2365,"Synthesis_Archives","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives/Graphs/_carto_archives_1_1.dgr",100,50,100,[0]
2366,"Synthesis_Archives_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives_Medium/Graphs/_carto_archives_1_1.dgr",100,50,100,[0]
2367,"Synthesis_Archives_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives_Small/Graphs/_carto_archives_1_1.dgr",100,50,100,[0]
2368,"Synthesis_AshenWood","Metadata/Terrain/Leagues/Synthesis/Biomes/AshenWood/Graphs/_carto_ashenwood_1_1.tgr",100,50,100,[0]
2369,"Synthesis_Baths","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths/Graphs/_carto_baths_1_1.dgr",100,50,100,[0]
2370,"Synthesis_Baths_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths_Medium/Graphs/_carto_baths_1_1.dgr",100,50,100,[0]
2371,"Synthesis_Baths_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths_Small/Graphs/_carto_baths_1_1.dgr",100,50,100,[0]
2372,"Synthesis_Bazaar","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar/Graphs/_carto_bazaar_1_1.dgr",100,50,100,[0]
2373,"Synthesis_Bazaar_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar_Medium/Graphs/_carto_bazaar_1_1.dgr",90,40,100,[0]
2374,"Synthesis_Bazaar_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar_Small/Graphs/_carto_bazaar_1_1.dgr",80,40,100,[0]
2375,"Synthesis_Beach","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach/Graphs/_carto_beach_1_1.tgr",95,50,100,[0]
2376,"Synthesis_Beach_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach_Medium/Graphs/_carto_beach_1_1.tgr",95,50,100,[0]
2377,"Synthesis_Beach_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach_Small/Graphs/_carto_beach_1_1.tgr",80,50,100,[0]
2378,"Synthesis_Belly","Metadata/Terrain/Leagues/Synthesis/Biomes/Belly/Graphs/_carto_belly_1_1.dgr",100,50,100,[0]
2379,"Synthesis_Canals","Metadata/Terrain/Leagues/Synthesis/Biomes/Canals/Graphs/_carto_canals_1_1.dgr",100,50,100,[0]
2380,"Synthesis_Canals_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Canals_Medium/Graphs/_carto_canals_1_1.dgr",100,50,100,[0]
2381,"Synthesis_Causeway","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway/Graphs/_carto_causeway_1_1.dgr",100,50,100,[0]
2382,"Synthesis_Causeway_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway_Medium/Graphs/_carto_causeway_1_1.dgr",100,50,100,[0]
2383,"Synthesis_Causeway_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway_Small/Graphs/_carto_causeway_1_1.dgr",100,50,100,[0]
2384,"Synthesis_Cave","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave/Graphs/_carto_cave_1_1.dgr",100,50,100,[0]
2385,"Synthesis_CaveMine","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine/Graphs/_carto_cavemine_1_1.dgr",100,50,100,[0]
2386,"Synthesis_CaveMine_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine_Small/Graphs/_carto_cavemine_1_1.dgr",100,50,100,[0]
2387,"Synthesis_Cells","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells/Graphs/_carto_cells_1_1.dgr",100,50,100,[0]
2388,"Synthesis_Cells_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells_Medium/Graphs/_carto_cells_1_1.dgr",100,50,100,[0]
2389,"Synthesis_Cells_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells_Small/Graphs/_carto_cells_1_1.dgr",100,50,100,[0]
2390,"Synthesis_Chambers","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers/Graphs/_carto_chambers_1_1.dgr",100,50,100,[0]
2391,"Synthesis_Chambers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers_Medium/Graphs/_carto_chambers_1_1.dgr",100,50,100,[0]
2392,"Synthesis_Chambers_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers_Small/Graphs/_carto_chambers_1_1.dgr",100,50,100,[0]
2393,"Synthesis_Colosseum","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum/Graphs/_carto_colosseum_1_1.dgr",100,50,100,[0]
2394,"Synthesis_ControlBlocks","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks/Graphs/_carto_controlblocks_1_1.dgr",100,50,100,[0]
2395,"Synthesis_ControlBlocks_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks_Medium/Graphs/_carto_controlblocks_1_1.dgr",100,50,100,[0]
2396,"Synthesis_ControlBlocks_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks_Small/Graphs/_carto_controlblocks_1_1.dgr",100,50,100,[0]
2397,"Synthesis_Crypt","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt/Graphs/_carto_crypt_1_1.dgr",100,50,100,[0]
2398,"Synthesis_Crypt_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt_Small/Graphs/_carto_crypt_1_1.dgr",100,50,100,[0]
2399,"Synthesis_DarkForest","Metadata/Terrain/Leagues/Synthesis/Biomes/DarkForest/Graphs/_carto_darkforest_1_1.tgr",100,50,100,[0]
2400,"Synthesis_DarkForest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/DarkForest_Medium/Graphs/_carto_darkforest_1_1.tgr",100,50,100,[0]
2401,"Synthesis_DriedLake","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake/Graphs/_carto_driedlake_1_1.tgr",100,50,100,[0]
2402,"Synthesis_Dungeon","Metadata/Terrain/Leagues/Synthesis/Biomes/Dungeon/Graphs/_carto_dungeon_1_1.dgr",100,50,100,[0]
2403,"Synthesis_Dungeon_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Dungeon_Medium/Graphs/_carto_dungeon_1_1.dgr",100,50,100,[0]
2404,"Synthesis_Dungeon_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Dungeon_Small/Graphs/_carto_dungeon_1_1.dgr",100,50,100,[0]
2405,"Synthesis_Fields","Metadata/Terrain/Leagues/Synthesis/Biomes/Fields/Graphs/_carto_fields_1_1.tgr",100,50,100,[0]
2406,"Synthesis_Fissure","Metadata/Terrain/Leagues/Synthesis/Biomes/Fissure/Graphs/_carto_fissue_1_1.dgr",100,50,100,[0]
2407,"Synthesis_Fissure_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Fissure_Medium/Graphs/_carto_fissue_1_1.dgr",100,50,100,[0]
2408,"Synthesis_Fissure_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Fissure_Small/Graphs/_carto_fissue_1_1.dgr",100,50,100,[0]
2409,"Synthesis_Forest","Metadata/Terrain/Leagues/Synthesis/Biomes/Forest/Graphs/_carto_forest_1_1.tgr",100,50,100,[0]
2410,"Synthesis_Forest_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Forest_Small/Graphs/_carto_forest_1_1.tgr",80,50,100,[0]
2411,"Synthesis_ForestCave","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave/Graphs/_carto_forestcave_1_1.dgr",100,50,100,[0]
2412,"Synthesis_Garden","Metadata/Terrain/Leagues/Synthesis/Biomes/Garden/Graphs/_carto_gardens_1_1.dgr",85,40,100,[0]
2413,"Synthesis_Garden_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Garden_Medium/Graphs/_carto_gardens_1_1.dgr",85,40,100,[0]
2414,"Synthesis_Glacier","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier/Graphs/_carto_glacier_1_1.dgr",100,50,100,[0]
2415,"Synthesis_Graveyard","Metadata/Terrain/Leagues/Synthesis/Biomes/Graveyard/Graphs/_carto_graveyard_1_1.tgr",100,50,100,[0]
2416,"Synthesis_Graveyard_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Graveyard_Medium/Graphs/_carto_graveyard_1_1.tgr",100,50,100,[0]
2417,"Synthesis_Haunt","Metadata/Terrain/Leagues/Synthesis/Biomes/Haunt/Graphs/_carto_haunt_1_1.dgr",100,50,100,[0]
2418,"Synthesis_Iceberg","Metadata/Terrain/Leagues/Synthesis/Biomes/Iceberg/Graphs/_carto_iceberg_1_1.tgr",100,50,100,[0]
2419,"Synthesis_Library","Metadata/Terrain/Leagues/Synthesis/Biomes/Library/Graphs/_carto_library_1_1.dgr",100,50,100,[0]
2420,"Synthesis_Library_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Library_Medium/Graphs/_carto_library_1_1.dgr",100,50,100,[0]
2421,"Synthesis_Library_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Library_Small/Graphs/_carto_library_1_1.dgr",100,50,100,[0]
2422,"Synthesis_Lunaris","Metadata/Terrain/Leagues/Synthesis/Biomes/Lunaris/Graphs/_carto_lunaris_1_1.dgr",100,50,100,[0]
2423,"Synthesis_Lunaris_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Lunaris_Medium/Graphs/_carto_lunaris_1_1.dgr",100,50,100,[0]
2424,"Synthesis_Lunaris_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Lunaris_Small/Graphs/_carto_lunaris_1_1.dgr",100,50,100,[0]
2425,"Synthesis_LushCrater","Metadata/Terrain/Leagues/Synthesis/Biomes/LushCrater/Graphs/_carto_lushcrater_1_1.tgr",100,50,100,[0]
2426,"Synthesis_LushCrater_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/LushCrater_Medium/Graphs/_carto_lushcrater_1_1.tgr",100,50,100,[0]
2427,"Synthesis_Mesa","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa/Graphs/_carto_mesa_1_1.tgr",100,50,100,[0]
2428,"Synthesis_Mineshaft","Metadata/Terrain/Leagues/Synthesis/Biomes/Mineshaft/Graphs/_carto_mineshaft_1_1.dgr",90,30,100,[0]
2429,"Synthesis_Mineshaft_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mineshaft_Medium/Graphs/_carto_mineshaft_1_1.dgr",100,30,100,[0]
2430,"Synthesis_Mineshaft_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mineshaft_Small/Graphs/_carto_mineshaft_1_1.dgr",100,30,100,[0]
2431,"Synthesis_MoonTemple","Metadata/Terrain/Leagues/Synthesis/Biomes/MoonTemple/Graphs/_carto_moontemple_1_1.dgr",100,50,100,[0]
2432,"Synthesis_MoonTemple_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/MoonTemple_Medium/Graphs/_carto_moontemple_1_1.dgr",100,50,100,[0]
2433,"Synthesis_MoonTemple_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/MoonTemple_Small/Graphs/_carto_moontemple_1_1.dgr",100,50,100,[0]
2434,"Synthesis_Mushroom","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom/Graphs/_carto_mushrooms_1_1.dgr",100,50,100,[0]
2435,"Synthesis_Oasis","Metadata/Terrain/Leagues/Synthesis/Biomes/Oasis/Graphs/_carto_oasis_1_1.tgr",100,50,100,[0]
2436,"Synthesis_Ossuary","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary/Graphs/_carto_ossuary_1_1.dgr",100,50,100,[0]
2437,"Synthesis_Park","Metadata/Terrain/Leagues/Synthesis/Biomes/Park/Graphs/_carto_park_1_1.dgr",100,50,100,[0]
2438,"Synthesis_Park_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Park_Medium/Graphs/_carto_park_1_1.dgr",100,50,100,[0]
2439,"Synthesis_Pier","Metadata/Terrain/Leagues/Synthesis/Biomes/Pier/Graphs/_carto_pier_1_1.dgr",100,50,100,[0]
2440,"Synthesis_Plateau","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau/Graphs/_carto_plateau_1_1.tgr",100,50,100,[0]
2441,"Synthesis_PoolsAndStreams","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams/Graphs/_carto_poolsandstreams_1_1.tgr",100,50,100,[0]
2442,"Synthesis_Prison","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison/Graphs/_carto_prison_1_1.dgr",100,50,100,[0]
2443,"Synthesis_Quarry","Metadata/Terrain/Leagues/Synthesis/Biomes/Quarry/Graphs/_carto_quarry_1_1.dgr",100,50,100,[0]
2444,"Synthesis_Quarry_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Quarry_Medium/Graphs/_carto_quarry_1_1.dgr",100,50,100,[0]
2445,"Synthesis_Reef","Metadata/Terrain/Leagues/Synthesis/Biomes/Reef/Graphs/_carto_reef_1_1.tgr",100,50,100,[0]
2446,"Synthesis_Reef_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Reef_Medium/Graphs/_carto_reef_1_1.tgr",85,40,100,[0]
2447,"Synthesis_Reef_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Reef_Small/Graphs/_carto_reef_1_1.tgr",75,30,100,[0]
2448,"Synthesis_Ridge","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge/Graphs/_carto_ridge_1_1.tgr",90,30,100,[0]
2449,"Synthesis_Rooftop","Metadata/Terrain/Leagues/Synthesis/Biomes/Rooftop/Graphs/_carto_rooftop_1_1.dgr",100,40,100,[0]
2450,"Synthesis_RuinedTemple","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100,[0]
2451,"Synthesis_Sanctuary","Metadata/Terrain/Leagues/Synthesis/Biomes/Sanctuary/Graphs/_carto_sanctuary_1_1.dgr",100,50,100,[0]
2452,"Synthesis_Sanctuary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Sanctuary_Medium/Graphs/_carto_sanctuary_1_1.dgr",100,50,100,[0]
2453,"Synthesis_Sanctuary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Sanctuary_Small/Graphs/_carto_sanctuary_1_1.dgr",100,50,100,[0]
2454,"Synthesis_Scepter","Metadata/Terrain/Leagues/Synthesis/Biomes/Scepter/Graphs/_carto_sceptre_1_1.dgr",100,50,100,[0]
2455,"Synthesis_Scepter_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Scepter_Medium/Graphs/_carto_sceptre_1_1.dgr",100,50,100,[0]
2456,"Synthesis_Scepter_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Scepter_Small/Graphs/_carto_sceptre_1_1.dgr",100,50,100,[0]
2457,"Synthesis_Sewers","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers/Graphs/_carto_sewers_1_1.dgr",100,50,100,[0]
2458,"Synthesis_Sewers_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers_Small/Graphs/_carto_sewers_1_1.dgr",100,50,100,[0]
2459,"Synthesis_Solaris","Metadata/Terrain/Leagues/Synthesis/Biomes/Solaris/Graphs/_carto_solaris_1_1.dgr",100,50,100,[0]
2460,"Synthesis_Solaris_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Solaris_Medium/Graphs/_carto_solaris_1_1.dgr",100,50,100,[0]
2461,"Synthesis_Solaris_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Solaris_Small/Graphs/_carto_solaris_1_1.dgr",100,50,100,[0]
2462,"Synthesis_SpiderForest","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderForest/Graphs/_carto_spiderforest_1_1.tgr",100,50,100,[0]
2463,"Synthesis_SpiderThicket","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100,[0]
2464,"Synthesis_Slums","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums/Graphs/_carto_slums_1_1.dgr",100,50,100,[0]
2465,"Synthesis_SwampBog","Metadata/Terrain/Leagues/Synthesis/Biomes/SwampBog/Graphs/_carto_swampbog_1_1.tgr",100,50,100,[0]
2466,"Synthesis_Thicket","Metadata/Terrain/Leagues/Synthesis/Biomes/Thicket/Graphs/_carto_thicket_1_1.dgr",100,50,100,[0]
2467,"Synthesis_Thicket_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Thicket_Small/Graphs/_carto_thicket_1_1.dgr",100,50,100,[0]
2468,"Metamorphosis_Hub","Metadata/Terrain/Leagues/Metamorphosis/Hub/Graphs/basement.dgr",100,50,0,[0]
2469,"AtlasExilesZana","Metadata/Terrain/EndGame/MapAtlasExiles/Graphs/AtlasExileZana.dgr",100,50,100,[0]
2470,"AtlasExilesBoss1","Metadata/Terrain/EndGame/MapAtlasExiles_Boss1/Graphs/Crusader1.dgr",100,50,100,[0]
2471,"AtlasExilesBoss2","Metadata/Terrain/EndGame/MapAtlasExiles_Boss2/Graphs/Eyrie1.dgr",100,50,100,[0]
2472,"AtlasExilesBoss3","Metadata/Terrain/EndGame/MapAtlasExiles_Boss3/Graphs/Snake1.dgr",100,50,100,[0]
2473,"AtlasExilesBoss4","Metadata/Terrain/EndGame/MapAtlasExiles_Boss4/Graphs/Adjudicator1.dgr",100,50,100,[0]
2474,"AtlasExilesBoss5","Metadata/Terrain/EndGame/MapAtlasExiles_Boss5/Graphs/orion_oriath.dgr",100,50,100,[0]
2475,"LeagueAffliction_BossArena","Metadata/Terrain/Leagues/Affliction/BossArena/Graphs/AfflictionBoss.dgr",100,50,100,[0]
2476,"LeagueAffliction_TownArena6","Metadata/Terrain/Leagues/Affliction/TownArena/Graphs/townarena_affliction.dgr",100,50,100,[0]
2477,"LeagueAffliction_TownArena4","Metadata/Terrain/Leagues/Affliction/Act4_DeliriumTown/Graphs/delirium_town.dgr",100,50,100,[0]
2478,"LeagueAffliction_TownArena7","Metadata/Terrain/Leagues/Affliction/Act7_DeliriumTown/Graphs/delirium_town.tgr",100,50,100,[0]
2479,"LeagueAffliction_TownArena8","Metadata/Terrain/Leagues/Affliction/Act8_DeliriumTown/Graphs/delirium_town.dgr",100,50,100,[0]
2480,"LeagueAffliction_TownArena10","Metadata/Terrain/Leagues/Affliction/Act10_DeliriumTown/Graphs/delirium_town.dgr",100,50,100,[0]
2481,"Heist_Cinematic1","Metadata/Terrain/Leagues/Heist/Cinematic/Graphs/heist_cinematic1.tgr",100,50,100,[0]
2482,"Heist_Hub1","Metadata/Terrain/Leagues/Heist/Hub/Graphs/hub.dgr",100,50,100,[0]
2483,"Heist_ControlBlocks1","Metadata/Terrain/Leagues/Heist/ControlBlocks/Graphs/maingraph.dgr",100,50,100,[0]
2484,"Heist_Dungeon1","Metadata/Terrain/Leagues/Heist/Thaumaturgy/Graphs/maingraph.dgr",100,50,100,[0]
2485,"Heist_Mines1","Metadata/Terrain/Leagues/Heist/Mines/Graphs/maingraph.dgr",100,50,100,[0]
2486,"Heist_Reliquary1","Metadata/Terrain/Leagues/Heist/Reliquary/Graphs/maingraph.dgr",100,50,100,[0]
2487,"Heist_Library1","Metadata/Terrain/Leagues/Heist/Library/Graphs/maingraph.dgr",100,50,100,[0]
2488,"Heist_RobotTunnels1","Metadata/Terrain/Leagues/Heist/RobotTunnels/Graphs/maingraph.dgr",100,50,100,[0]
2489,"Heist_Sewers1","Metadata/Terrain/Leagues/Heist/Sewers/Graphs/maingraph.dgr",100,50,100,[0]
2490,"Heist_Courts1","Metadata/Terrain/Leagues/Heist/Courts/Graphs/maingraph.dgr",100,50,100,[0]
2491,"Heist_Mansion1","Metadata/Terrain/Leagues/Heist/Mansion/Graphs/maingraph.dgr",100,50,100,[0]
2492,"Heist_Boss_AdmiralDarnaw","Metadata/Terrain/Leagues/Heist/BossArenas/AdmiralDarnaw/Graphs/_admiraldarnaw_boss.dgr",100,50,100,[0]
2493,"Heist_Boss_FreidrichTarollo","Metadata/Terrain/Leagues/Heist/BossArenas/FreidrichTarollo/Graphs/_tarollo_boss.dgr",100,50,100,[0]
2494,"Heist_Boss_JamanraOssuary","Metadata/Terrain/Leagues/Heist/BossArenas/JamanraOssuary/Graphs/_arena1.dgr",100,50,100,[0]
2495,"Heist_Boss_NashtaCamp","Metadata/Terrain/Leagues/Heist/BossArenas/NashtaCamp/Graphs/arena1.dgr",100,50,100,[0]
2496,"Heist_Boss_TwinsMansion","Metadata/Terrain/Leagues/Heist/BossArenas/TwinsMansion/Graphs/_twins.dgr",100,50,100,[0]
2497,"Heist_Boss_TheUnbreakable","Metadata/Terrain/Leagues/Heist/BossArenas/TheUnbreakable/Graphs/_theunbreakable_boss.dgr",100,50,100,[0]
2498,"MavenHub","Metadata/Terrain/EndGame/MapAtlasMaven/Graphs/mapatlas_maven.dgr",100,50,100,[0]
2499,"MavenHub_alt","Metadata/Terrain/EndGame/MapAtlasMaven/Graphs/mapatlas_maven_alt.dgr",100,50,100,[0]
2500,"UltimatumArena","Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Graphs/ultimatum_arena.dgr",100,50,100,[0]
2501,"UltimatumArenaEndgame","Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Graphs/ultimatum_arena_endgame.dgr",100,50,100,[0]
2502,"UltimatumBossArena","Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Graphs/ultimatum_boss_arena.dgr",100,50,100,[0]
2503,"ExpeditionBattlegroundGraves","Metadata/Terrain/Leagues/Expedition/Site_BattlegroundGraves/Graphs/BattlegroundGraves_01.tgr",100,50,100,[0]
2504,"ExpeditionKaruiWargraves","Metadata/Terrain/Leagues/Expedition/Site_KaruiWargraves/Graphs/KaruiWargraves_01.tgr",100,50,100,[0]
2505,"ExpeditionBluffs","Metadata/Terrain/Leagues/Expedition/Site_Bluffs/Graphs/Bluffs_01.tgr",100,50,100,[0]
2506,"ExpeditionRottingTemple","Metadata/Terrain/Leagues/Expedition/Site_RottingTemple/Graphs/RottingTemple_01.dgr",100,50,100,[0]
2507,"ExpeditionShipwreckReef","Metadata/Terrain/Leagues/Expedition/Site_ShipwreckReef/Graphs/ShipwreckReef_01.tgr",100,50,100,[0]
2508,"ExpeditionCemetery","Metadata/Terrain/Leagues/Expedition/Site_Cemetery/Graphs/Cemetery_01.dgr",100,50,100,[0]
2509,"ExpeditionSarnSlums","Metadata/Terrain/Leagues/Expedition/Site_SarnSlums/Graphs/SarnSlums_01.dgr",100,50,100,[0]
2510,"ExpeditionDriedRiverbed","Metadata/Terrain/Leagues/Expedition/Site_DriedRiverbed/Graphs/DriedRiverbed_01.tgr",100,50,100,[0]
2511,"ExpeditionMountainside","Metadata/Terrain/Leagues/Expedition/Site_Mountainside/Graphs/Mountainside_01.tgr",100,50,100,[0]
2512,"ExpeditionForestRuins","Metadata/Terrain/Leagues/Expedition/Site_ForestRuins/Graphs/ForestRuins_01.dgr",100,50,100,[0]
2513,"ExpeditionVaalTemple","Metadata/Terrain/Leagues/Expedition/Site_VaalTemple/Graphs/VaalTemple_01.dgr",100,50,100,[0]
2514,"ExpeditionUtzaalOutskirts","Metadata/Terrain/Leagues/Expedition/Site_UtzaalOutskirts/Graphs/UtzaalOutskirts_01.dgr",100,50,100,[0]
2515,"ExpeditionDesertRuins","Metadata/Terrain/Leagues/Expedition/Site_DesertRuins/Graphs/DesertRuins_01.tgr",100,50,100,[0]
2516,"ExpeditionScrublands","Metadata/Terrain/Leagues/Expedition/Site_Scrublands/Graphs/Scrublands_01.tgr",100,50,100,[0]
2517,"ExpeditionVolcano","Metadata/Terrain/Leagues/Expedition/Site_Volcano/Graphs/Volcano_01.tgr",100,50,100,[0]
2518,"ExpeditionArenaOlroth","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/ArenaOlroth/arena_olroth.dgr",100,50,100,[0]
2519,"ExpeditionArenaUhtred","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/ArenaUhtred/arena_uhtred.dgr",100,50,100,[0]
2520,"ExpeditionCryptArchers","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/CryptArchers/Graphs/expedition_crypt_archers_1.dgr",100,50,100,[0]
2521,"ExpeditionSubareaSewers","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/Sewer/Graphs/expedition_sewer_1.dgr",100,50,100,[0]
2522,"ExpeditionUndergroundSand","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/UndergroundSand/Graphs/expedition_UndergroundSand.dgr",100,50,100,[0]
2523,"ExpeditionCryptSarcophagi","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/CryptSarcophagi/expedition_cryptsarcophagi_1.dgr",100,50,100,[0]
2524,"ExpeditionPirateCave","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/PirateCave/expedition_piratecave_1.dgr",100,50,100,[0]
2525,"ExpeditionForgottenGrotto","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/ForgottenGrotto/expedition_forgottengrotto_1.dgr",100,50,100,[0]
2526,"ExpeditionSubareaFungiDungeon_1","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/FungiDungeon/Graphs/FungiDungeon_01.dgr",100,50,100,[0]
2527,"ExpeditionSubareaFungiDungeon_2","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/FungiDungeon/Graphs/FungiDungeon_02.dgr",100,50,100,[0]
2528,"ExpeditionSubareaFungiDungeon_3","Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/FungiDungeon/Graphs/FungiDungeon_03.dgr",100,50,100,[0]
